data,campanha,sub_id,categoria,status,orcamento_dia,gasto_sem_imposto,gasto_com_imposto,comissao_bruta,comissao_liquida,pedidos,diretos,cliques,impressoes,cpc,com_instagram,com_whatsapp,com_outros
2026-06-15,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,43.76,49.81,58.89,55.36,29,8,547,14019,0.08,49.87,5.76,3.26
2026-06-15,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,26.38,30.03,7.82,7.35,3,1,176,4025,0.15,6.52,0.82,0.48
2026-06-15,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.3,43.6,63.65,59.83,29,9,426,9655,0.09,54.48,6.79,2.38
2026-06-15,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.11,28.58,26.87,25.26,13,4,179,4087,0.14,22.6,3.07,1.2
2026-06-15,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,30.59,34.82,59.89,56.3,27,9,278,6504,0.11,50.99,6.14,2.76
2026-06-15,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,44.01,50.1,61.55,57.86,30,9,734,16834,0.06,52.78,6.13,2.64
2026-06-15,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,49.86,56.76,131.99,124.07,66,19,499,14112,0.1,111.55,13.53,6.91
2026-06-15,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.8,15.71,9.81,9.22,3,1,81,2311,0.17,8.44,0.9,0.47
2026-06-16,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,40.88,46.53,97.17,91.34,51,15,584,17317,0.07,81.62,11.05,4.5
2026-06-16,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,26.69,30.38,70.71,66.47,27,6,167,4502,0.16,58.59,7.82,4.3
2026-06-16,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.01,43.27,57.81,54.34,28,10,543,13170,0.07,47.7,6.43,3.68
2026-06-16,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,21.68,24.68,28.07,26.39,14,4,310,6975,0.07,23.41,3.1,1.56
2026-06-16,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.23,35.55,77.53,72.88,35,12,284,6889,0.11,64.95,8.23,4.35
2026-06-16,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,42.89,48.82,133.07,125.09,72,23,429,9876,0.1,112.8,13.89,6.38
2026-06-16,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,57.51,65.46,166.43,156.44,78,26,479,11251,0.12,139.68,17.87,8.88
2026-06-16,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.14,17.23,9.19,8.64,4,1,101,2428,0.15,7.64,1.17,0.38
2026-06-17,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,47.78,54.39,91.06,85.6,51,18,683,17777,0.07,77.16,8.64,5.26
2026-06-17,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.3,32.21,57.02,53.6,23,7,218,5105,0.13,48.98,5.48,2.56
2026-06-17,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.2,43.48,97.52,91.67,41,10,424,10042,0.09,81.95,9.93,5.64
2026-06-17,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,22.04,25.09,30.71,28.87,13,4,157,4837,0.14,25.57,3.4,1.74
2026-06-17,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,35.01,39.85,102.9,96.73,42,10,250,6930,0.14,85.69,12.86,4.35
2026-06-17,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,53.78,61.22,167.07,157.05,86,25,598,18825,0.09,141.49,18.21,7.37
2026-06-17,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,63.83,72.66,180.45,169.62,92,30,709,22538,0.09,152.54,18.26,9.65
2026-06-17,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.88,16.94,9.67,9.09,4,1,88,2792,0.17,8.22,1.07,0.38
2026-06-18,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,44.37,50.51,109.99,103.39,60,18,493,14578,0.09,93.73,10.67,5.59
2026-06-18,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.94,31.8,38.13,35.84,16,5,310,7325,0.09,33.08,3.56,1.49
2026-06-18,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,35.27,40.15,89.32,83.96,44,11,353,9576,0.1,76.72,8.58,4.02
2026-06-18,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.8,28.23,23.14,21.75,11,3,177,4474,0.14,19.93,1.81,1.4
2026-06-18,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.9,36.31,68.32,64.22,29,7,456,12500,0.07,57.93,6.94,3.45
2026-06-18,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,49.65,56.52,116.74,109.74,61,16,621,17973,0.08,100.29,10.55,5.9
2026-06-18,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,62.34,70.96,187.9,176.63,102,34,520,16953,0.12,159.25,17.39,11.26
2026-06-18,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.47,17.61,13.71,12.89,6,2,81,2590,0.19,11.78,1.32,0.61
2026-06-19,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,47.14,53.66,116.18,109.21,60,18,673,21329,0.07,98.43,11.19,6.56
2026-06-19,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,29.21,33.25,26.36,24.78,10,3,243,6550,0.12,22.55,2.62,1.19
2026-06-19,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,34.18,38.91,102.69,96.53,41,11,263,6237,0.13,86.34,9.38,6.97
2026-06-19,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,22.1,25.16,34.89,32.8,19,6,184,4695,0.12,29.93,3.32,1.64
2026-06-19,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,33.76,38.43,27.87,26.2,11,4,338,10887,0.1,23.84,2.99,1.04
2026-06-19,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,49.16,55.96,119.71,112.53,59,18,546,16203,0.09,100.09,14.41,5.21
2026-06-19,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,66.0,75.13,179.53,168.76,93,27,600,15425,0.11,153.66,15.86,10.01
2026-06-19,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.23,16.2,2.26,2.12,1,0,102,3019,0.14,1.98,0.21,0.07
2026-06-20,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,47.37,53.92,89.3,83.94,44,15,526,16703,0.09,75.66,9.57,4.07
2026-06-20,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,31.46,35.81,50.32,47.3,22,6,286,8505,0.11,43.55,5.06,1.71
2026-06-20,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,40.94,46.6,27.05,25.43,11,3,409,11561,0.1,22.65,3.15,1.25
2026-06-20,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.81,29.38,16.37,15.39,7,2,235,5694,0.11,14.3,1.23,0.84
2026-06-20,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.42,35.77,51.5,48.41,21,5,224,5879,0.14,44.35,4.9,2.25
2026-06-20,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,43.94,50.02,108.0,101.52,54,16,732,18060,0.06,93.14,10.26,4.6
2026-06-20,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,56.48,64.29,114.51,107.64,51,17,471,12319,0.12,97.74,11.34,5.43
2026-06-20,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,16.32,18.58,12.61,11.85,5,2,117,3047,0.14,10.45,1.28,0.88
2026-06-21,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,47.23,53.76,91.63,86.13,51,16,675,15754,0.07,78.37,7.9,5.36
2026-06-21,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,33.0,37.56,40.04,37.64,15,5,300,7617,0.11,33.69,4.16,2.19
2026-06-21,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,44.0,50.09,109.23,102.68,49,15,400,12263,0.11,92.68,10.87,5.68
2026-06-21,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,27.11,30.86,18.32,17.22,8,2,194,4364,0.14,16.11,1.47,0.74
2026-06-21,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,30.06,34.22,25.73,24.19,9,3,200,5558,0.15,21.8,2.67,1.26
2026-06-21,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.25,52.65,78.45,73.74,48,13,661,15693,0.07,66.42,7.93,4.1
2026-06-21,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,64.54,73.47,170.45,160.22,85,24,922,23254,0.07,143.9,18.62,7.93
2026-06-21,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.86,15.78,6.66,6.26,3,1,92,2045,0.15,5.68,0.68,0.3
2026-06-22,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,45.6,51.91,67.64,63.58,36,11,570,14498,0.08,57.82,7.14,2.68
2026-06-22,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.62,31.44,22.28,20.94,9,2,395,10039,0.07,18.59,2.59,1.1
2026-06-22,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,43.33,49.32,83.81,78.78,40,14,542,15103,0.08,72.24,7.97,3.6
2026-06-22,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.43,26.67,25.31,23.79,11,4,156,3851,0.15,21.93,2.3,1.08
2026-06-22,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,29.6,33.69,51.86,48.75,24,8,197,4921,0.15,44.47,4.99,2.4
2026-06-22,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,47.89,54.51,97.74,91.88,51,18,532,13857,0.09,85.0,7.37,5.37
2026-06-22,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,64.75,73.7,201.28,189.2,93,31,809,22106,0.08,173.27,17.13,10.88
2026-06-22,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.87,16.93,7.59,7.13,3,1,114,2583,0.13,6.37,0.78,0.44
2026-06-23,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,39.29,44.72,88.54,83.23,46,14,437,10956,0.09,74.7,8.95,4.89
2026-06-23,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.09,30.84,41.48,38.99,15,5,387,10014,0.07,35.38,4.37,1.73
2026-06-23,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.84,43.07,90.41,84.99,44,14,315,8110,0.12,76.71,9.48,4.22
2026-06-23,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.39,27.76,20.02,18.82,9,3,188,4435,0.13,17.34,1.81,0.87
2026-06-23,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,34.76,39.57,47.71,44.85,19,5,267,8403,0.13,40.79,5.15,1.77
2026-06-23,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,44.51,50.67,95.37,89.65,56,17,445,9971,0.1,81.08,10.48,3.81
2026-06-23,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,56.52,64.34,172.49,162.14,84,20,706,20218,0.08,144.73,17.4,10.36
2026-06-23,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,12.77,14.54,6.13,5.76,2,1,85,2548,0.15,5.05,0.77,0.31
2026-06-24,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,40.17,45.73,104.4,98.14,62,16,574,16525,0.07,88.45,10.0,5.95
2026-06-24,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,31.13,35.44,31.82,29.91,12,4,346,8327,0.09,25.48,3.62,2.72
2026-06-24,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,34.7,39.5,78.5,73.79,31,10,267,8411,0.13,65.62,8.95,3.93
2026-06-24,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.79,28.22,25.24,23.73,14,4,225,6563,0.11,21.14,2.61,1.49
2026-06-24,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.96,36.38,61.28,57.6,26,7,355,11049,0.09,53.46,5.86,1.96
2026-06-24,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,42.63,48.53,95.24,89.53,49,13,711,18184,0.06,79.61,11.13,4.5
2026-06-24,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,51.52,58.65,155.05,145.75,67,22,396,12863,0.13,129.67,16.73,8.65
2026-06-24,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.83,15.74,10.1,9.49,4,1,92,2988,0.15,8.78,0.89,0.43
2026-06-25,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,42.05,47.87,109.91,103.32,60,17,1051,25688,0.04,89.58,14.06,6.27
2026-06-25,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,26.18,29.8,6.24,5.87,2,1,138,3538,0.19,5.25,0.6,0.39
2026-06-25,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,38.71,44.06,80.13,75.32,39,13,430,13790,0.09,69.15,6.46,4.52
2026-06-25,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,25.88,29.46,29.28,27.52,14,4,235,6122,0.11,24.5,3.39,1.39
2026-06-25,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,33.51,38.14,52.31,49.17,21,6,372,11350,0.09,44.69,5.36,2.26
2026-06-25,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,50.36,57.32,100.56,94.53,50,15,560,15072,0.09,86.55,8.9,5.11
2026-06-25,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,66.0,75.13,168.2,158.11,71,17,825,19213,0.08,140.27,16.48,11.45
2026-06-25,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,12.62,14.37,7.02,6.6,3,1,126,3813,0.1,5.78,0.78,0.46
2026-06-26,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,46.59,53.03,69.36,65.2,40,11,777,22343,0.06,57.68,7.82,3.86
2026-06-26,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,30.59,34.82,51.57,48.48,20,5,340,8392,0.09,43.2,5.7,2.67
2026-06-26,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,40.05,45.59,55.19,51.88,24,7,334,9008,0.12,45.89,5.97,3.33
2026-06-26,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.73,27.01,32.68,30.72,13,4,170,5541,0.14,27.36,3.71,1.61
2026-06-26,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.24,35.56,39.7,37.32,15,4,240,7027,0.13,33.72,4.28,1.7
2026-06-26,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,51.12,58.19,118.93,111.79,55,17,852,27302,0.06,98.73,13.85,6.35
2026-06-26,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,52.1,59.31,108.22,101.73,56,19,521,14799,0.1,90.03,12.37,5.82
2026-06-26,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,14.43,16.43,5.63,5.29,2,1,103,3164,0.14,4.8,0.54,0.29
2026-06-27,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,49.5,56.35,53.04,49.86,28,9,707,17933,0.07,45.94,5.04,2.06
2026-06-27,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.44,32.37,42.87,40.3,15,4,284,7610,0.1,36.74,3.96,2.17
2026-06-27,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,37.57,42.77,69.84,65.65,28,10,342,9855,0.11,59.06,7.02,3.76
2026-06-27,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,21.99,25.03,25.49,23.96,11,3,200,4817,0.11,21.62,2.61,1.26
2026-06-27,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,37.34,42.5,90.11,84.7,35,11,533,13573,0.07,74.84,10.44,4.83
2026-06-27,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,51.24,58.33,88.47,83.16,38,10,732,20406,0.07,74.83,9.9,3.74
2026-06-27,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,64.11,72.98,201.97,189.85,94,31,801,21108,0.08,171.32,21.44,9.21
2026-06-27,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,13.93,15.86,9.56,8.99,4,1,139,3215,0.1,8.13,0.96,0.47
2026-06-28,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,41.37,47.09,78.23,73.54,47,12,690,22072,0.06,66.19,8.28,3.76
2026-06-28,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,30.76,35.01,55.35,52.03,22,6,256,8297,0.12,47.64,4.93,2.78
2026-06-28,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,44.0,50.09,122.91,115.54,56,19,629,19818,0.07,101.91,12.33,8.67
2026-06-28,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,26.99,30.72,19.24,18.09,8,2,245,6987,0.11,16.0,2.32,0.92
2026-06-28,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,38.5,43.82,57.54,54.09,26,6,296,7106,0.13,49.1,5.89,2.55
2026-06-28,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,52.47,59.73,172.2,161.87,92,28,583,18349,0.09,142.58,22.05,7.57
2026-06-28,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,59.05,67.22,178.57,167.86,80,21,656,17207,0.09,154.87,17.85,5.85
2026-06-28,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.07,17.15,6.44,6.05,3,1,68,1738,0.22,5.45,0.66,0.33
2026-06-29,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,42.83,48.75,65.87,61.92,31,8,476,11350,0.09,54.81,7.32,3.74
2026-06-29,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,27.16,30.92,28.65,26.93,11,3,340,8796,0.08,24.62,2.54,1.49
2026-06-29,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,40.17,45.73,73.49,69.08,28,8,402,10142,0.1,63.02,7.14,3.33
2026-06-29,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,24.45,27.83,32.94,30.96,15,5,144,4266,0.17,27.54,4.06,1.34
2026-06-29,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,29.83,33.96,37.13,34.9,16,5,229,5363,0.13,31.52,3.71,1.9
2026-06-29,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,51.44,58.55,121.39,114.11,56,13,735,21991,0.07,103.53,11.6,6.26
2026-06-29,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,51.02,58.08,98.43,92.52,45,15,729,17076,0.07,82.8,9.84,5.79
2026-06-29,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.39,17.52,8.1,7.61,3,1,73,1752,0.21,7.17,0.57,0.36
2026-06-30,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,49.5,56.35,75.61,71.07,41,10,707,15881,0.07,62.0,8.9,4.71
2026-06-30,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,28.19,32.09,31.79,29.88,13,4,313,10240,0.09,27.36,3.14,1.29
2026-06-30,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,39.42,44.87,36.85,34.64,15,4,493,12349,0.08,30.62,4.47,1.76
2026-06-30,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,22.88,26.04,31.02,29.16,15,5,153,3501,0.15,26.69,3.22,1.11
2026-06-30,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,35.16,40.02,37.06,34.84,14,4,293,8379,0.12,31.44,3.62,2.0
2026-06-30,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,51.15,58.22,88.14,82.85,51,15,731,24199,0.07,74.18,8.95,5.01
2026-06-30,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,55.87,63.6,148.34,139.44,74,24,621,18138,0.09,124.45,16.73,7.16
2026-06-30,"Publicação do Instagram: ✨Comente ""TENIS"" para receber o link",tenisinfantil15,Moda Infantil,Pausada,15,15.34,17.46,17.06,16.04,7,2,128,4085,0.12,14.45,1.79,0.82
2026-07-01,"Publicação do Instagram: ✨Comente ""BODY"" para receber o link",bodybebe45,Mãe e Bebê,Ativa,45,36.72,41.8,93.09,87.5,52,16,459,12569,0.08,77.69,11.15,4.25
2026-07-01,"Publicação do Instagram: ✨Comente ""GARRAFA"" para receber o link",garrafaterm30,Casa e Decoração,Ativa,30,29.11,33.14,40.52,38.09,14,5,194,6132,0.15,34.08,4.26,2.18
2026-07-01,"Publicação do Instagram: ✨Comente ""HIDRATANTE"" para receber o link",hidratante40,Beleza,Ativa,40,41.05,46.73,97.51,91.66,40,13,373,9075,0.11,82.96,9.66,4.89
2026-07-01,"Publicação do Instagram: ✨Comente ""PINCEIS"" para receber o link",kitpinceis25,Beleza,Pausada,25,23.78,27.07,20.02,18.82,10,2,183,4362,0.13,17.14,1.77,1.11
2026-07-01,"Publicação do Instagram: ✨Comente ""LEGGING"" para receber o link",leggingfit35,Roupas Femininas,Ativa,35,31.5,35.86,33.88,31.85,14,5,286,6907,0.11,29.12,3.41,1.35
2026-07-01,"Publicação do Instagram: ✨Comente ""ORGANIZADOR"" para receber o link",organizador50,Casa e Decoração,Ativa,50,46.72,53.18,97.31,91.47,44,13,584,16124,0.08,80.57,12.51,4.23
2026-07-01,"Publicação do Instagram: ✨Comente ""TAPETE"" para receber o link",tapetesala60,Casa e Decoração,Ativa,60,61.87,70.43,167.44,157.39,84,25,619,15522,0.1,147.45,14.37,5.62
